timestamp,feeder_id,p_kw
2014-01-12T07:30:00,P2,2442
2014-01-12T08:00:00,P2,2467
2014-01-12T08:30:00,P2,2591
2014-01-12T09:00:00,P2,2626
2014-01-12T09:30:00,P2,2673
2014-01-12T10:00:00,P2,2733
2014-01-12T10:30:00,P2,2745
2014-01-12T11:00:00,P2,2789
2014-01-12T11:30:00,P2,2805
2014-01-12T12:00:00,P2,2822
2014-01-12T12:30:00,P2,2843
2014-01-12T13:00:00,P2,2848
2014-01-12T13:30:00,P2,2857
2014-01-12T14:00:00,P2,2821
2014-01-12T14:30:00,P2,2838
2014-01-12T15:00:00,P2,2827
2014-01-12T15:30:00,P2,2793
2014-01-12T16:00:00,P2,2789
2014-01-12T16:30:00,P2,2729
2014-01-12T17:00:00,P2,2770
2014-01-12T17:30:00,P2,2816
2014-01-12T18:00:00,P2,2818
2014-01-12T18:30:00,P2,2934
2014-01-12T19:00:00,P2,2955
2014-01-12T19:30:00,P2,2910
2014-01-12T20:00:00,P2,2934
2014-01-12T20:30:00,P2,2906
2014-01-12T21:00:00,P2,2887
2014-01-12T21:30:00,P2,2874
2014-01-12T22:00:00,P2,2879
2014-01-12T22:30:00,P2,2891
2014-01-12T23:00:00,P2,2861
2014-01-12T23:30:00,P2,2791
2014-01-13T00:00:00,P2,2750
2014-01-13T00:30:00,P2,2682
2014-01-13T01:00:00,P2,2662
2014-01-13T01:30:00,P2,2598
2014-01-13T02:00:00,P2,2524
2014-01-13T02:30:00,P2,2497
2014-01-13T03:00:00,P2,2466
2014-01-13T03:30:00,P2,2441
2014-01-13T04:00:00,P2,2409
2014-01-13T04:30:00,P2,2390
2014-01-13T05:00:00,P2,2384
2014-01-13T05:30:00,P2,2409
2014-01-13T06:00:00,P2,2396
2014-01-13T06:30:00,P2,2478
2014-01-13T07:00:00,P2,2600
2014-01-13T07:30:00,P2,2766
2014-01-13T08:00:00,P2,2852
2014-01-13T08:30:00,P2,3029
2014-01-13T09:00:00,P2,3138
2014-01-13T09:30:00,P2,3130
2014-01-13T10:00:00,P2,3082
2014-01-13T10:30:00,P2,3096
2014-01-13T11:00:00,P2,3042
2014-01-13T11:30:00,P2,3022
2014-01-13T12:00:00,P2,3034
2014-01-13T12:30:00,P2,2990
2014-01-13T13:00:00,P2,2989
2014-01-13T13:30:00,P2,2955
2014-01-13T14:00:00,P2,2976
2014-01-13T14:30:00,P2,3011
2014-01-13T15:00:00,P2,2940
2014-01-13T15:30:00,P2,2945
2014-01-13T16:00:00,P2,2943
2014-01-13T16:30:00,P2,2941
2014-01-13T17:00:00,P2,2966
2014-01-13T17:30:00,P2,3006
2014-01-13T18:00:00,P2,3058
2014-01-13T18:30:00,P2,3146
2014-01-13T19:00:00,P2,3128
2014-01-13T19:30:00,P2,3107
2014-01-13T20:00:00,P2,3118
2014-01-13T20:30:00,P2,3083
2014-01-13T21:00:00,P2,3074
2014-01-13T21:30:00,P2,3086
2014-01-13T22:00:00,P2,3048
2014-01-13T22:30:00,P2,3056
2014-01-13T23:00:00,P2,2997
2014-01-13T23:30:00,P2,2983
2014-01-14T00:00:00,P2,2987
2014-01-14T00:30:00,P2,2927
2014-01-14T01:00:00,P2,2862
2014-01-14T01:30:00,P2,2786
2014-01-14T02:00:00,P2,2730
2014-01-14T02:30:00,P2,2701
2014-01-14T03:00:00,P2,2654
2014-01-14T03:30:00,P2,2648
2014-01-14T04:00:00,P2,2638
2014-01-14T04:30:00,P2,2630
2014-01-14T05:00:00,P2,2627
2014-01-14T05:30:00,P2,2629
2014-01-14T06:00:00,P2,2662
2014-01-14T06:30:00,P2,2718
2014-01-14T07:00:00,P2,2786
2014-01-14T07:30:00,P2,2924
2014-01-14T08:00:00,P2,2989
2014-01-14T08:30:00,P2,3123
2014-01-14T09:00:00,P2,3238
2014-01-14T09:30:00,P2,3259
2014-01-14T10:00:00,P2,3272
2014-01-14T10:30:00,P2,3262
2014-01-14T11:00:00,P2,3307
2014-01-14T11:30:00,P2,3290
2014-01-14T12:00:00,P2,3266
2014-01-14T12:30:00,P2,3230
2014-01-14T13:00:00,P2,3245
2014-01-14T13:30:00,P2,3228
2014-01-14T14:00:00,P2,3199
2014-01-14T14:30:00,P2,3142
2014-01-14T15:00:00,P2,3166
2014-01-14T15:30:00,P2,3162
2014-01-14T16:00:00,P2,3094
2014-01-14T16:30:00,P2,3105
2014-01-14T17:00:00,P2,3116
2014-01-14T17:30:00,P2,3134
2014-01-14T18:00:00,P2,3181
2014-01-14T18:30:00,P2,3177
2014-01-14T19:00:00,P2,3187
2014-01-14T19:30:00,P2,3163
2014-01-14T20:00:00,P2,3134
2014-01-14T20:30:00,P2,3154
2014-01-14T21:00:00,P2,3169
2014-01-14T21:30:00,P2,3175
2014-01-14T22:00:00,P2,3158
2014-01-14T22:30:00,P2,3148
2014-01-14T23:00:00,P2,3074
2014-01-14T23:30:00,P2,3023
2014-01-15T00:00:00,P2,3009
2014-01-15T00:30:00,P2,2934
2014-01-15T01:00:00,P2,2878
2014-01-15T01:30:00,P2,2861
2014-01-15T02:00:00,P2,2811
2014-01-15T02:30:00,P2,2787
2014-01-15T03:00:00,P2,2765
2014-01-15T03:30:00,P2,2723
2014-01-15T04:00:00,P2,2712
2014-01-15T04:30:00,P2,2696
2014-01-15T05:00:00,P2,2695
2014-01-15T05:30:00,P2,2725
2014-01-15T06:00:00,P2,2708
2014-01-15T06:30:00,P2,2755
2014-01-15T07:00:00,P2,2778
2014-01-15T07:30:00,P2,2929
2014-01-15T08:00:00,P2,3034
2014-01-15T08:30:00,P2,3174
2014-01-15T09:00:00,P2,3222
2014-01-15T09:30:00,P2,3266
2014-01-15T10:00:00,P2,3327
2014-01-15T10:30:00,P2,3326
2014-01-15T11:00:00,P2,3243
2014-01-15T11:30:00,P2,3261
2014-01-15T12:00:00,P2,3234
2014-01-15T12:30:00,P2,3186
2014-01-15T13:00:00,P2,3119
2014-01-15T13:30:00,P2,3139
2014-01-15T14:00:00,P2,3186
2014-01-15T14:30:00,P2,3158
2014-01-15T15:00:00,P2,3200
2014-01-15T15:30:00,P2,3243
2014-01-15T16:00:00,P2,3188
2014-01-15T16:30:00,P2,3114
2014-01-15T17:00:00,P2,3131
2014-01-15T17:30:00,P2,3122
2014-01-15T18:00:00,P2,3145
2014-01-15T18:30:00,P2,3199
2014-01-15T19:00:00,P2,3223
2014-01-15T19:30:00,P2,3195
2014-01-15T20:00:00,P2,3199
2014-01-15T20:30:00,P2,3230
2014-01-15T21:00:00,P2,3237
2014-01-15T21:30:00,P2,3202
2014-01-15T22:00:00,P2,3190
2014-01-15T22:30:00,P2,3154
2014-01-15T23:00:00,P2,3140
2014-01-15T23:30:00,P2,3095
2014-01-16T00:00:00,P2,3063
2014-01-16T00:30:00,P2,2984
2014-01-16T01:00:00,P2,2907
2014-01-16T01:30:00,P2,2898
2014-01-16T02:00:00,P2,2818
2014-01-16T02:30:00,P2,2821
2014-01-16T03:00:00,P2,2795
2014-01-16T03:30:00,P2,2749
2014-01-16T04:00:00,P2,2765
2014-01-16T04:30:00,P2,2757
2014-01-16T05:00:00,P2,2737
2014-01-16T05:30:00,P2,2746
2014-01-16T06:00:00,P2,2770
2014-01-16T06:30:00,P2,2821
2014-01-16T07:00:00,P2,2882
2014-01-16T07:30:00,P2,2987
2014-01-16T08:00:00,P2,3093
2014-01-16T08:30:00,P2,3234
2014-01-16T09:00:00,P2,3242
2014-01-16T09:30:00,P2,3258
2014-01-16T10:00:00,P2,3219
2014-01-16T10:30:00,P2,3234
2014-01-16T11:00:00,P2,3228
2014-01-16T11:30:00,P2,3178
2014-01-16T12:00:00,P2,3163
2014-01-16T12:30:00,P2,3218
2014-01-16T13:00:00,P2,3234
2014-01-16T13:30:00,P2,3126
2014-01-16T14:00:00,P2,3055
2014-01-16T14:30:00,P2,3109
2014-01-16T15:00:00,P2,3099
2014-01-16T15:30:00,P2,3131
2014-01-16T16:00:00,P2,3118
2014-01-16T16:30:00,P2,3118
2014-01-16T17:00:00,P2,3149
2014-01-16T17:30:00,P2,3139
2014-01-16T18:00:00,P2,3124
2014-01-16T18:30:00,P2,3210
2014-01-16T19:00:00,P2,3246
2014-01-16T19:30:00,P2,3220
2014-01-16T20:00:00,P2,3194
2014-01-16T20:30:00,P2,3203
2014-01-16T21:00:00,P2,3202
2014-01-16T21:30:00,P2,3174
2014-01-16T22:00:00,P2,3154
2014-01-16T22:30:00,P2,3134
2014-01-16T23:00:00,P2,3115
2014-01-16T23:30:00,P2,3092
2014-01-17T00:00:00,P2,3046
2014-01-17T00:30:00,P2,2986
2014-01-17T01:00:00,P2,2956
2014-01-17T01:30:00,P2,2895
2014-01-17T02:00:00,P2,2878
2014-01-17T02:30:00,P2,2822
2014-01-17T03:00:00,P2,2802
2014-01-17T03:30:00,P2,2786
2014-01-17T04:00:00,P2,2770
2014-01-17T04:30:00,P2,2762
2014-01-17T05:00:00,P2,2718
2014-01-17T05:30:00,P2,2745
2014-01-17T06:00:00,P2,2774
2014-01-17T06:30:00,P2,2867
2014-01-01T00:30:00,P4,2503
2014-01-01T01:00:00,P4,2431
2014-01-01T01:30:00,P4,2462
2014-01-01T02:00:00,P4,2486
2014-01-01T02:30:00,P4,2402
2014-01-01T03:00:00,P4,2348
2014-01-01T03:30:00,P4,2278
2014-01-01T04:00:00,P4,2297
2014-01-01T04:30:00,P4,2286
2014-01-01T05:00:00,P4,2270
2014-01-01T05:30:00,P4,2291
2014-01-01T06:00:00,P4,2220
2014-01-01T06:30:00,P4,2262
2014-01-01T07:00:00,P4,2268
2014-01-01T07:30:00,P4,2191
2014-01-01T08:00:00,P4,2210
2014-01-01T08:30:00,P4,2159
2014-01-01T09:00:00,P4,2130
2014-01-01T09:30:00,P4,2162
2014-01-01T10:00:00,P4,2191
2014-01-01T10:30:00,P4,2261
2014-01-01T11:00:00,P4,2286
2014-01-01T11:30:00,P4,2360
2014-01-01T12:00:00,P4,2366
2014-01-01T12:30:00,P4,2432
2014-01-01T13:00:00,P4,2551
2014-01-01T13:30:00,P4,2563
2014-01-01T14:00:00,P4,2557
2014-01-01T14:30:00,P4,2587
2014-01-01T15:00:00,P4,2513
2014-01-01T15:30:00,P4,2476
2014-01-01T16:00:00,P4,2473
2014-01-01T16:30:00,P4,2460
2014-01-01T17:00:00,P4,2503
2014-01-01T17:30:00,P4,2545
2014-01-01T18:00:00,P4,2603
2014-01-01T18:30:00,P4,2666
2014-01-01T19:00:00,P4,2682
2014-01-01T19:30:00,P4,2738
2014-01-01T20:00:00,P4,2743
2014-01-01T20:30:00,P4,2731
2014-01-01T21:00:00,P4,2702
2014-01-01T21:30:00,P4,2621
2014-01-01T22:00:00,P4,2632
2014-01-01T22:30:00,P4,2606
2014-01-01T23:00:00,P4,2567
2014-01-01T23:30:00,P4,2498
2014-01-02T00:00:00,P4,2500
2014-01-02T00:30:00,P4,2423
2014-01-02T01:00:00,P4,2357
2014-01-02T01:30:00,P4,2322
2014-01-02T02:00:00,P4,2292
2014-01-02T02:30:00,P4,2261
2014-01-02T03:00:00,P4,2233
2014-01-02T03:30:00,P4,2220
2014-01-02T04:00:00,P4,2194
2014-01-02T04:30:00,P4,2207
2014-01-02T05:00:00,P4,2216
2014-01-02T05:30:00,P4,2225
2014-01-02T06:00:00,P4,2198
2014-01-02T06:30:00,P4,2228
2014-01-02T07:00:00,P4,2256
2014-01-02T07:30:00,P4,2260
2014-01-02T08:00:00,P4,2238
2014-01-02T08:30:00,P4,2257
2014-01-02T09:00:00,P4,2275
2014-01-02T09:30:00,P4,2291
2014-01-02T10:00:00,P4,2368
2014-01-02T10:30:00,P4,2369
2014-01-02T11:00:00,P4,2479
2014-01-02T11:30:00,P4,2482
2014-01-02T12:00:00,P4,2551
2014-01-02T12:30:00,P4,2653
2014-01-02T13:00:00,P4,2728
2014-01-02T13:30:00,P4,2714
2014-01-02T14:00:00,P4,2708
2014-01-02T14:30:00,P4,2656
2014-01-02T15:00:00,P4,2659
2014-01-02T15:30:00,P4,2672
2014-01-02T16:00:00,P4,2663
2014-01-02T16:30:00,P4,2742
2014-01-02T17:00:00,P4,2782
2014-01-02T17:30:00,P4,2797
2014-01-02T18:00:00,P4,2874
2014-01-02T18:30:00,P4,2885
2014-01-02T19:00:00,P4,2902
2014-01-02T19:30:00,P4,2914
2014-01-02T20:00:00,P4,2950
2014-01-02T20:30:00,P4,2903
2014-01-02T21:00:00,P4,2872
2014-01-02T21:30:00,P4,2821
2014-01-02T22:00:00,P4,2778
2014-01-02T22:30:00,P4,2759
2014-01-02T23:00:00,P4,2746
2014-01-02T23:30:00,P4,2728
2014-01-03T00:00:00,P4,2722
2014-01-03T00:30:00,P4,2599
2014-01-03T01:00:00,P4,2561
2014-01-03T01:30:00,P4,2461
2014-01-03T02:00:00,P4,2470
2014-01-03T02:30:00,P4,2456
2014-01-03T03:00:00,P4,2376
2014-01-03T03:30:00,P4,2344
2014-01-03T04:00:00,P4,2324
2014-01-03T04:30:00,P4,2326
2014-01-03T05:00:00,P4,2282
2014-01-03T05:30:00,P4,2280
2014-01-03T06:00:00,P4,2273
2014-01-03T06:30:00,P4,2350
2014-01-03T07:00:00,P4,2382
2014-01-03T07:30:00,P4,2404
2014-01-03T08:00:00,P4,2392
2014-01-03T08:30:00,P4,2386
2014-01-03T09:00:00,P4,2420
2014-01-03T09:30:00,P4,2443
2014-01-03T10:00:00,P4,2488
2014-01-03T10:30:00,P4,2557
2014-01-03T11:00:00,P4,2639
2014-01-03T11:30:00,P4,2653
2014-01-03T12:00:00,P4,2650
2014-01-03T12:30:00,P4,2648
2014-01-03T13:00:00,P4,2726
2014-01-03T13:30:00,P4,2747
2014-01-03T14:00:00,P4,2702
2014-01-03T14:30:00,P4,2734
2014-01-03T15:00:00,P4,2736
2014-01-03T15:30:00,P4,2767
2014-01-03T16:00:00,P4,2761
2014-01-03T16:30:00,P4,2687
2014-01-03T17:00:00,P4,2738
2014-01-03T17:30:00,P4,2780
2014-01-03T18:00:00,P4,2852
2014-01-03T18:30:00,P4,2850
2014-01-03T19:00:00,P4,2920
2014-01-03T19:30:00,P4,2912
2014-01-03T20:00:00,P4,2884
2014-01-03T20:30:00,P4,2885
2014-01-03T21:00:00,P4,2861
2014-01-03T21:30:00,P4,2845
2014-01-03T22:00:00,P4,2795
2014-01-03T22:30:00,P4,2792
2014-01-03T23:00:00,P4,2744
2014-01-03T23:30:00,P4,2665
2014-01-04T00:00:00,P4,2644
2014-01-04T00:30:00,P4,2603
2014-01-04T01:00:00,P4,2546
2014-01-04T01:30:00,P4,2489
2014-01-04T02:00:00,P4,2442
2014-01-04T02:30:00,P4,2404
2014-01-04T03:00:00,P4,2366
2014-01-04T03:30:00,P4,2336
2014-01-04T04:00:00,P4,2316
2014-01-04T04:30:00,P4,2304
2014-01-04T05:00:00,P4,2322
2014-01-04T05:30:00,P4,2298
2014-01-04T06:00:00,P4,2328
2014-01-04T06:30:00,P4,2297
2014-01-04T07:00:00,P4,2374
2014-01-04T07:30:00,P4,2389
2014-01-04T08:00:00,P4,2353
2014-01-04T08:30:00,P4,2407
2014-01-04T09:00:00,P4,2413
2014-01-04T09:30:00,P4,2452
2014-01-04T10:00:00,P4,2557
2014-01-04T10:30:00,P4,2568
2014-01-04T11:00:00,P4,2630
2014-01-04T11:30:00,P4,2657
2014-01-04T12:00:00,P4,2641
2014-01-04T12:30:00,P4,2707
2014-01-04T13:00:00,P4,2724
2014-01-04T13:30:00,P4,2741
2014-01-04T14:00:00,P4,2750
2014-01-04T14:30:00,P4,2740
2014-01-04T15:00:00,P4,2770
2014-01-04T15:30:00,P4,2756
2014-01-04T16:00:00,P4,2730
2014-01-04T16:30:00,P4,2694
2014-01-04T17:00:00,P4,2694
2014-01-04T17:30:00,P4,2707
2014-01-04T18:00:00,P4,2755
2014-01-04T18:30:00,P4,2834
2014-01-04T19:00:00,P4,2858
2014-01-04T19:30:00,P4,2836
2014-01-04T20:00:00,P4,2815
2014-01-04T20:30:00,P4,2816
2014-01-04T21:00:00,P4,2788
2014-01-04T21:30:00,P4,2839
2014-01-04T22:00:00,P4,2820
2014-01-04T22:30:00,P4,2732
2014-01-04T23:00:00,P4,2690
2014-01-04T23:30:00,P4,2676
2014-01-05T00:00:00,P4,2641
2014-01-05T00:30:00,P4,2557
2014-01-05T01:00:00,P4,2471
2014-01-05T01:30:00,P4,2404
2014-01-05T02:00:00,P4,2323
2014-01-05T02:30:00,P4,2297
2014-01-05T03:00:00,P4,2244
2014-01-05T03:30:00,P4,2164
2014-01-05T04:00:00,P4,2144
2014-01-05T04:30:00,P4,2168
2014-01-05T05:00:00,P4,2228
2014-01-05T05:30:00,P4,2210
2014-01-05T06:00:00,P4,2168
2014-01-05T06:30:00,P4,2207
2014-01-05T07:00:00,P4,2255
2014-01-05T07:30:00,P4,2255
2014-01-05T08:00:00,P4,2280
2014-01-05T08:30:00,P4,2254
2014-01-05T09:00:00,P4,2296
2014-01-05T09:30:00,P4,2316
2014-01-05T10:00:00,P4,2448
2014-01-05T10:30:00,P4,2460
2014-01-05T11:00:00,P4,2501
2014-01-05T11:30:00,P4,2533
2014-01-05T12:00:00,P4,2556
2014-01-05T12:30:00,P4,2562
2014-01-05T13:00:00,P4,2646
2014-01-05T13:30:00,P4,2652
2014-01-05T14:00:00,P4,2664
2014-01-05T14:30:00,P4,2666
2014-01-05T15:00:00,P4,2600
2014-01-05T15:30:00,P4,2561
2014-01-05T16:00:00,P4,2570
2014-01-05T16:30:00,P4,2610
2014-01-05T17:00:00,P4,2576
2014-01-05T17:30:00,P4,2503
2014-01-05T18:00:00,P4,2557
2014-01-05T18:30:00,P4,2590
2014-01-05T19:00:00,P4,2670
2014-01-05T19:30:00,P4,2683
2014-01-05T20:00:00,P4,2594
2014-01-05T20:30:00,P4,2611
2014-01-05T21:00:00,P4,2579
2014-01-05T21:30:00,P4,2507
2014-01-05T22:00:00,P4,2546
2014-01-05T22:30:00,P4,2485
2014-01-05T23:00:00,P4,2430
2014-01-05T23:30:00,P4,2370
2014-01-06T00:00:00,P4,2353
2014-01-06T00:30:00,P4,2336
2014-01-06T01:00:00,P4,2302
2014-01-06T01:30:00,P4,2222
2014-01-06T02:00:00,P4,2154
2014-01-06T02:30:00,P4,2078
2014-01-06T03:00:00,P4,2048
2014-01-06T03:30:00,P4,2012
2014-01-06T04:00:00,P4,2010
2014-01-06T04:30:00,P4,2028
2014-01-06T05:00:00,P4,2051
2014-01-06T05:30:00,P4,2095
2014-01-06T06:00:00,P4,2072
2014-01-06T06:30:00,P4,2107
2014-01-06T07:00:00,P4,2113
2014-01-06T07:30:00,P4,2142
2014-01-06T08:00:00,P4,2138
2014-01-06T08:30:00,P4,2164
2014-01-06T09:00:00,P4,2179
2014-01-06T09:30:00,P4,2207
2014-01-06T10:00:00,P4,2274
2014-01-06T10:30:00,P4,2377
2014-01-06T11:00:00,P4,2375
2014-01-06T11:30:00,P4,2292
2014-01-06T12:00:00,P4,2502
2014-01-06T12:30:00,P4,2515
2014-01-06T13:00:00,P4,2629
2014-01-06T13:30:00,P4,2616
2014-01-06T14:00:00,P4,2593
2014-01-06T14:30:00,P4,2594
2014-01-06T15:00:00,P4,2532
2014-01-06T15:30:00,P4,2520
2014-01-06T16:00:00,P4,2478
2014-01-06T16:30:00,P4,2492
2014-01-06T17:00:00,P4,2489
2014-01-06T17:30:00,P4,2520
2014-01-06T18:00:00,P4,2587
2014-01-06T18:30:00,P4,2651
2014-01-06T19:00:00,P4,2713
2014-01-06T19:30:00,P4,2701
2014-01-06T20:00:00,P4,2696
2014-01-06T20:30:00,P4,2714
2014-01-06T21:00:00,P4,2714
2014-01-06T21:30:00,P4,2642
2014-01-06T22:00:00,P4,2678
2014-01-06T22:30:00,P4,2683
2014-01-06T23:00:00,P4,2672
2014-01-06T23:30:00,P4,2609
2014-01-07T00:00:00,P4,2528
2014-01-07T00:30:00,P4,2478
2014-01-07T01:00:00,P4,2392
2014-01-07T01:30:00,P4,2364
2014-01-07T02:00:00,P4,2309
2014-01-07T02:30:00,P4,2275
2014-01-07T03:00:00,P4,2240
2014-01-07T03:30:00,P4,2234
2014-01-07T04:00:00,P4,2173
2014-01-07T04:30:00,P4,2168
2014-01-07T05:00:00,P4,2165
2014-01-07T05:30:00,P4,2177
2014-01-07T06:00:00,P4,2116
2014-01-07T06:30:00,P4,2119
2014-01-07T07:00:00,P4,2189
2014-01-07T07:30:00,P4,2195
2014-01-07T08:00:00,P4,2208
2014-01-07T08:30:00,P4,2220
2014-01-07T09:00:00,P4,2189
2014-01-07T09:30:00,P4,2246
2014-01-07T10:00:00,P4,2305
2014-01-07T10:30:00,P4,2353
2014-01-07T11:00:00,P4,2414
2014-01-07T11:30:00,P4,2429
2014-01-07T12:00:00,P4,2425
2014-01-07T12:30:00,P4,2495
2014-01-07T13:00:00,P4,2485
2014-01-07T13:30:00,P4,2488
2014-01-07T14:00:00,P4,2468
2014-01-07T14:30:00,P4,2467
2014-01-07T15:00:00,P4,2456
2014-01-07T15:30:00,P4,2414
2014-01-07T16:00:00,P4,2383
2014-01-07T16:30:00,P4,2422
2014-01-07T17:00:00,P4,2441
2014-01-07T17:30:00,P4,2460
2014-01-07T18:00:00,P4,2492
2014-01-07T18:30:00,P4,2557
2014-01-07T19:00:00,P4,2544
2014-01-07T19:30:00,P4,2555
2014-01-07T20:00:00,P4,2550
2014-01-07T20:30:00,P4,2554
2014-01-07T21:00:00,P4,2494
2014-01-07T21:30:00,P4,2500
2014-01-07T22:00:00,P4,2490
2014-01-07T22:30:00,P4,2471
2014-01-07T23:00:00,P4,2443
2014-01-07T23:30:00,P4,2400
2014-01-08T00:00:00,P4,2380
2014-01-08T00:30:00,P4,2323
2014-01-08T01:00:00,P4,2286
2014-01-08T01:30:00,P4,2182
2014-01-08T02:00:00,P4,2142
2014-01-08T02:30:00,P4,2107
2014-01-08T03:00:00,P4,2083
2014-01-08T03:30:00,P4,2099
2014-01-08T04:00:00,P4,2104
2014-01-08T04:30:00,P4,2051
2014-01-08T05:00:00,P4,2094
2014-01-08T05:30:00,P4,2090
2014-01-08T06:00:00,P4,2059
2014-01-08T06:30:00,P4,2095
2014-01-08T07:00:00,P4,2173
2014-01-08T07:30:00,P4,2154
2014-01-08T08:00:00,P4,2190
2014-01-08T08:30:00,P4,2256
2014-01-08T09:00:00,P4,2251
2014-01-08T09:30:00,P4,2258
2014-01-08T10:00:00,P4,2323
2014-01-08T10:30:00,P4,2348
2014-01-08T11:00:00,P4,2340
2014-01-08T11:30:00,P4,2347
2014-01-08T12:00:00,P4,2371
2014-01-08T12:30:00,P4,2408
2014-01-08T13:00:00,P4,2413
2014-01-08T13:30:00,P4,2435
2014-01-08T14:00:00,P4,2369
2014-01-08T14:30:00,P4,2387
2014-01-08T15:00:00,P4,2383
2014-01-08T15:30:00,P4,2296
2014-01-08T16:00:00,P4,2264
2014-01-08T16:30:00,P4,2272
2014-01-08T17:00:00,P4,2327
2014-01-08T17:30:00,P4,2309
2014-01-08T18:00:00,P4,2342
2014-01-08T18:30:00,P4,2460
2014-01-08T19:00:00,P4,2431
2014-01-08T19:30:00,P4,2486
2014-01-08T20:00:00,P4,2474
2014-01-08T20:30:00,P4,2418
2014-01-08T21:00:00,P4,2412
2014-01-08T21:30:00,P4,2351
2014-01-08T22:00:00,P4,2352
2014-01-08T22:30:00,P4,2320
2014-01-08T23:00:00,P4,2335
2014-01-08T23:30:00,P4,2293
2014-01-09T00:00:00,P4,2239
2014-01-09T00:30:00,P4,2184
2014-01-09T01:00:00,P4,2095
2014-01-09T01:30:00,P4,2118
2014-01-09T02:00:00,P4,2070
2014-01-09T02:30:00,P4,2021
2014-01-09T03:00:00,P4,1975
2014-01-09T03:30:00,P4,1945
2014-01-09T04:00:00,P4,1930
2014-01-09T04:30:00,P4,1943
2014-01-09T05:00:00,P4,1944
2014-01-09T05:30:00,P4,1949
2014-01-09T06:00:00,P4,1922
2014-01-09T06:30:00,P4,1978
2014-01-09T07:00:00,P4,2072
2014-01-09T07:30:00,P4,2078
2014-01-09T08:00:00,P4,2092
2014-01-09T08:30:00,P4,2155
2014-01-09T09:00:00,P4,2134
2014-01-09T09:30:00,P4,2130
2014-01-09T10:00:00,P4,2225
2014-01-09T10:30:00,P4,2242
2014-01-09T11:00:00,P4,2232
2014-01-09T11:30:00,P4,2219
2014-01-09T12:00:00,P4,2238
2014-01-09T12:30:00,P4,2244
2014-01-09T13:00:00,P4,2299
2014-01-09T13:30:00,P4,2268
2014-01-09T14:00:00,P4,2256
2014-01-09T14:30:00,P4,2222
2014-01-09T15:00:00,P4,2201
2014-01-09T15:30:00,P4,2244
2014-01-09T16:00:00,P4,2190
2014-01-09T16:30:00,P4,2171
2014-01-09T17:00:00,P4,2242
2014-01-09T17:30:00,P4,2279
2014-01-09T18:00:00,P4,2339
2014-01-09T18:30:00,P4,2428
2014-01-09T19:00:00,P4,2402
2014-01-09T19:30:00,P4,2412
2014-01-09T20:00:00,P4,2430
2014-01-09T20:30:00,P4,2417
2014-01-09T21:00:00,P4,2453
2014-01-09T21:30:00,P4,2419
2014-01-09T22:00:00,P4,2400
2014-01-09T22:30:00,P4,2384
2014-01-09T23:00:00,P4,2371
2014-01-09T23:30:00,P4,2320
2014-01-10T00:00:00,P4,2287
2014-01-10T00:30:00,P4,2203
2014-01-10T01:00:00,P4,2141
2014-01-10T01:30:00,P4,2124
2014-01-10T02:00:00,P4,2082
2014-01-10T02:30:00,P4,2038
2014-01-10T03:00:00,P4,2032
2014-01-10T03:30:00,P4,1974
2014-01-10T04:00:00,P4,2005
2014-01-10T04:30:00,P4,2011
2014-01-10T05:00:00,P4,2014
2014-01-10T05:30:00,P4,2038
2014-01-10T06:00:00,P4,2077
2014-01-10T06:30:00,P4,2093
2014-01-10T07:00:00,P4,2184
2014-01-10T07:30:00,P4,2177
2014-01-10T08:00:00,P4,2215
2014-01-10T08:30:00,P4,2236
2014-01-10T09:00:00,P4,2218
2014-01-10T09:30:00,P4,2245
2014-01-10T10:00:00,P4,2304
2014-01-10T10:30:00,P4,2254
2014-01-10T11:00:00,P4,2256
2014-01-10T11:30:00,P4,2258
2014-01-10T12:00:00,P4,2293
2014-01-10T12:30:00,P4,2323
2014-01-10T13:00:00,P4,2356
2014-01-10T13:30:00,P4,2396
2014-01-10T14:00:00,P4,2386
2014-01-10T14:30:00,P4,2345
2014-01-10T15:00:00,P4,2308
2014-01-10T15:30:00,P4,2304
2014-01-10T16:00:00,P4,2286
2014-01-10T16:30:00,P4,2309
2014-01-10T17:00:00,P4,2332
2014-01-10T17:30:00,P4,2366
2014-01-10T18:00:00,P4,2424
2014-01-10T18:30:00,P4,2550
2014-01-10T19:00:00,P4,2594
2014-01-10T19:30:00,P4,2603
2014-01-10T20:00:00,P4,2593
2014-01-10T20:30:00,P4,2588
2014-01-10T21:00:00,P4,2525
2014-01-10T21:30:00,P4,2497
2014-01-10T22:00:00,P4,2528
2014-01-10T22:30:00,P4,2464
2014-01-10T23:00:00,P4,2470
2014-01-10T23:30:00,P4,2473
2014-01-11T00:00:00,P4,2458
2014-01-11T00:30:00,P4,2392
2014-01-11T01:00:00,P4,2272
2014-01-11T01:30:00,P4,2234
2014-01-11T02:00:00,P4,2198
2014-01-11T02:30:00,P4,2206
2014-01-11T03:00:00,P4,2180
2014-01-11T03:30:00,P4,2168
2014-01-11T04:00:00,P4,2160
2014-01-11T04:30:00,P4,2164
2014-01-11T05:00:00,P4,2214
2014-01-11T05:30:00,P4,2232
2014-01-11T06:00:00,P4,2236
2014-01-11T06:30:00,P4,2240
2014-01-11T07:00:00,P4,2294
2014-01-11T07:30:00,P4,2356
2014-01-11T08:00:00,P4,2370
2014-01-11T08:30:00,P4,2375
